ISO3,period,probability,year,era_mwtemp,era_mwprecip,cru_mwtemp,cru_mwprecip
TGO,2021-2100,0.99,1990,26.62902984619143,3.1333104877073006,26.937501112620037,83.50617595513661
THA,1990-2020,0.99,1990,26.862570699055993,3.8184266522875987,27.615622520446777,118.66829812526703
THA,2021-2100,0.99,1990,26.862570699055993,3.8184266522875987,27.615622520446777,118.66829812526703
TJK,1990-2020,0.95,1990,12.442165629069052,1.894285992117754,10.919747977207104,38.181554064154625
TJK,2021-2100,0.96,1990,12.442165629069052,1.894285992117754,10.919747977207104,38.181554064154625
TKM,1990-2020,0.99,1990,16.359127298990927,0.5675490471427717,15.963818262020746,12.871777278681597
TKM,2021-2100,0.99,1990,16.359127298990927,0.5675490471427717,15.963818262020746,12.871777278681597
TTO,1990-2020,0.99,1990,25.759942626953148,3.172441817393216,26.31204652786255,154.5319004058838
TTO,2021-2100,0.99,1990,25.759942626953148,3.172441817393216,26.31204652786255,154.5319004058838
TUN,1990-2020,0.99,1990,18.44209442138674,1.206623046527966,18.82835094134013,44.91337072849274
TUN,2021-2100,0.99,1990,18.44209442138674,1.206623046527966,18.82835094134013,44.91337072849274
TUR,1990-2020,0.97,1990,12.75738423665365,1.5762042069885258,12.198512554168701,39.85750857988993
TUR,2021-2100,0.98,1990,12.75738423665365,1.5762042069885258,12.198512554168701,39.85750857988993
TZA,1990-2020,0.99,1990,22.09559275309249,3.5418008604513793,22.407421906789143,83.28349894285202
TZA,2021-2100,0.99,1990,22.09559275309249,3.5418008604513793,22.407421906789143,83.28349894285202
UGA,1990-2020,0.99,1990,21.465239461263025,5.601005609302471,22.606191794077557,99.91015148162842
UGA,2021-2100,0.99,1990,21.465239461263025,5.601005609302471,22.606191794077557,99.91015148162842
UKR,1990-2020,0.72,1990,9.617143249511741,1.8103361023046698,9.399434308211008,44.07397174835205
UKR,2021-2100,0.79,1990,9.617143249511741,1.8103361023046698,9.399434308211008,44.07397174835205
URY,1990-2020,0.99,1990,16.938630676269554,3.9845708476301906,17.292024215062458,115.84712584813435
URY,2021-2100,0.99,1990,16.938630676269554,3.9845708476301906,17.292024215062458,115.84712584813435
USA,1990-2020,0.97,1990,14.492005920410179,2.711247264718016,14.03674884637197,86.79297129313152
USA,2021-2100,0.98,1990,14.492005920410179,2.711247264718016,14.03674884637197,86.79297129313152
UZB,1990-2020,0.98,1990,14.2777089436849,1.1228390790165577,13.152611332635084,26.49970705807209
UZB,2021-2100,0.98,1990,14.2777089436849,1.1228390790165577,13.152611332635084,26.49970705807209
VEN,1990-2020,0.99,1990,23.627791341145837,4.6799356350675225,25.21905581156413,116.44334348042806
VEN,2021-2100,0.99,1990,23.627791341145837,4.6799356350675225,25.21905581156413,116.44334348042806
VNM,1990-2020,0.99,1990,24.857497151692712,5.494102437902863,25.50664520263672,156.7176253000895
VNM,2021-2100,0.99,1990,24.857497151692712,5.494102437902863,25.50664520263672,156.7176253000895
VUT,1990-2020,0.99,1990,24.353621419270837,4.784838092746213,24.09967851638794,173.84277884165445
VUT,2021-2100,0.99,1990,24.353621419270837,4.784838092746213,24.09967851638794,173.84277884165445
YEM,1990-2020,0.99,1990,22.36677958170577,1.078676290489966,21.464574813842773,17.03936353822549
YEM,2021-2100,0.99,1990,22.36677958170577,1.078676290489966,21.464574813842773,17.03936353822549
ZAF,1990-2020,0.99,1990,17.46179351806643,1.7999444535234943,17.692784388860066,46.58931533495585
ZAF,2021-2100,0.99,1990,17.46179351806643,1.7999444535234943,17.692784388860066,46.58931533495585
ZMB,1990-2020,0.99,1990,21.53924967447921,2.687054459859913,22.008458455403645,73.04815086248952
ZMB,2021-2100,0.99,1990,21.53924967447921,2.687054459859913,22.008458455403645,73.04815086248952
ZWE,1990-2020,0.99,1990,20.33405710856124,2.000884798083765,20.968029022216797,58.57097709427277
ZWE,2021-2100,0.99,1990,20.33405710856124,2.000884798083765,20.968029022216797,58.57097709427277
